douban_id,title,info,mark_time,my_rating_stars,my_rating_label
4319218,午夜巴黎,午夜巴黎 / Midnight in Paris/ 情迷午夜巴黎(港) / 午夜·巴黎(台)[可播放]2011-05-11(法国) / 2011-05-13(西班牙) / 2011-06-10(美国) / 欧文·威尔逊 / 玛丽昂·歌迪亚 / 瑞秋·麦克亚当斯 / 汤姆·希德勒斯顿 / 凯西·贝茨 / 阿德里安·布罗迪 / 蕾雅·赛杜 / 麦克·辛 / 寇瑞·斯托尔 / 妮娜·阿里安达 / 西班牙 / 美国 / 法国 / www.sonyclassics.com/midnightinparis / 伍迪·艾伦 / 94分钟 / 午夜巴黎 / 剧情 / 爱情 / 奇幻 / 伍迪·艾伦 Woody Allen / 英语 / 法语 / 西班牙语 / 德语2024-01-27修改删除,2024-01-27,4.0,
5360889,月升王国,月升王国 / Moonrise Kingdom/ 小学鸡私奔记(港) / 月升冒险王国(台)2012-05-16(戛纳电影节) / 2012-06-29(美国) / 杰瑞德·吉尔曼 / 卡拉·海沃德 / 布鲁斯·威利斯 / 爱德华·诺顿 / 弗兰西斯·麦克多蒙德 / 蒂尔达·斯文顿 / 比尔·默瑞 / 詹森·舒瓦兹曼 / 哈威·凯特尔 / 卢卡斯·赫奇斯 / 美国 / www.moonrisekingdom.com / 韦斯·安德森 / 94分钟 / 月升王国 / 剧情 / 儿童 / 韦斯·安德森 Wes Anderson / 罗曼·科波拉 Roman Coppola / 英语2024-01-21修改删除,2024-01-21,4.0,
25837700,真探 第二季,真探 第二季 / True Detective Season 2/ 刑警双雄(港) / 无间警探(台)[可播放]2015-06-21(美国) / 科林·法瑞尔 / 泰勒·克奇 / 瑞秋·麦克亚当斯 / 文斯·沃恩 / 阿比盖尔·斯宾赛 / 凯利·蕾莉 / 迈克尔·埃尔比 / 莱文·兰宾 / 马特·巴特格里亚 / 罗尼·吉恩·贝尔维斯 / 美国 / www.hbo.com/true-detective / 林诣彬 / 雅努斯·梅兹 / 杰雷米·波德斯瓦 / 约翰·克劳利 / 丹尼尔·艾提奥斯 / 米格尔·萨普什尼克 / 真探 / 60分钟 / 真探 / 剧情 / 犯罪 / 悬疑 / 尼克·皮佐拉托  Nic Pizzolatto / Scott Lasser / 英语2024-01-15修改删除,2024-01-15,4.0,
1300117,千钧一发,千钧一发 / Gattaca/ 变种异煞(港) / 自然人[可播放]1997-10-24(美国) / 伊桑·霍克 / 乌玛·瑟曼 / 裘德·洛 / 艾伦·阿金 / 戈尔·维达尔 / 山德·贝克利 / 劳恩·迪恩 / 简妮·布鲁克 / 伊莱亚斯·科泰斯 / 玛娅·鲁道夫 / 美国 / 安德鲁·尼科尔 / 106分钟 / 千钧一发 / 剧情 / 科幻 / 惊悚 / 安德鲁·尼科尔 Andrew Niccol / 英语 / 世界语2024-01-07修改删除,2024-01-07,4.0,
10549251,疑犯追踪 第二季,疑犯追踪 第二季 / Person of Interest Season 2/ 嫌疑人 第二季 / 意中人 第二季2012-09-27 / 迈克尔·爱默生 / 吉姆·卡维泽 / 塔拉吉·P·汉森 / 莎拉·夏希 / 艾米·阿克 / 凯文·查普曼 / 查理·瑟迈 / 詹姆斯·斋藤 / 哈桑·约翰逊 / 苏珊·布莱克威尔 / 美国 / www.cbs.com/shows/person_of_interest/ / 大卫·塞梅尔 / 理查德·刘易斯 / 乔纳森·诺兰 / 翠西亚·布洛克 / 史蒂芬·瑟吉克 / 肯尼斯·芬克 / 约翰·达尔 / 强·卡萨 / 杰弗里·G·亨特 / 海伦·谢弗 / 疑犯追踪 / 45分钟 / 疑犯追踪 / 剧情 / 惊悚 / 犯罪 / 乔纳森·诺兰 Jonathan Nolan / 英语2023-12-24修改删除,2023-12-24,5.0,
5980670,疑犯追踪  第一季,疑犯追踪  第一季 / Person of Interest Season 1/ 嫌疑人 第一季 / 意中人 第一季2011-09-22(美国) / 迈克尔·爱默生 / 吉姆·卡维泽 / 塔拉吉·P·汉森 / 安妮·帕里西 / 凯文·查普曼 / 斯基普·萨德思 / 布雷南·布朗 / 摩根·威德 / 何塞·祖尼加 / 维克多·斯勒扎克 / 美国 / www.cbs.com/shows/person_of_interest/ / 大卫·塞梅尔 / 理查德·J·刘易斯 / 史蒂文·德保罗 / 查尔斯·比森 / 科林·巴克西 / 丹尼斯·史密斯 / 弗雷德里克·E·O·托耶 / 米兰·赫伊洛夫 / 阿莱克斯·扎克雷泽夫斯基 / 杰弗里·G·亨特 / 疑犯追踪 / 43分钟 / 疑犯追踪  / 剧情 / 犯罪 / 悬疑 / 乔纳森·诺兰 Jonathan Nolan / 英语2023-12-14修改删除,2023-12-14,5.0,
36067160,万神殿 第二季,万神殿 第二季 / Pantheon Season 22023-10-15(美国) / 凯蒂·张 / 保罗·达诺 / 艾伦·艾克哈特 / 罗丝玛丽·德薇特 / 克里斯·迪亚曼托普洛斯 / 拉扎·杰夫里 / 托马辛·麦肯齐 / 金大贤 / 朗·里维斯顿 / 泰勒·席林 / 美国 / 大卫·德伍曼·伍 / 朱诺·李 / 梅尔·祖耶 / 埃德·塔德姆 / 马利·杨 / 金在洪 / 万神殿 / 42分钟 / 万神殿 / 剧情 / 动作 / 科幻 / 动画 / 安迪·帕克 Andy Parker / 克雷格·西尔弗斯坦 Craig Silverstein / 迈克尔·泰勒 Michael Taylor / 斯科特·甘尼森·米勒 Scott Gunnison Miller / 泰伊·K·奥斯汀 Taii K. Austin / Yasemin Yilmaz / 英语2023-11-21修改删除,2023-11-21,5.0,
34990593,万神殿 第一季,万神殿 第一季 / Pantheon Season 1[可播放]2022-09-01(美国) / 凯蒂·张 / 保罗·达诺 / 艾伦·艾克哈特 / 罗丝玛丽·德薇特 / 金大贤 / 克里斯·迪亚曼托普洛斯 / 拉扎·杰夫里 / 朗·里维斯顿 / 泰勒·席林 / 凯文·杜兰 / 美国 / 大卫·德伍曼·伍 / 梅尔·祖耶 / 埃德·塔德姆 / 迈卡·古奈尔 / 朱诺·李 / 万神殿 / 41分钟 / 万神殿 / 剧情 / 动作 / 科幻 / 动画 / 克雷格·西尔弗斯坦 Craig Silverstein / 阿尔伯特·金 Albert Kim / Taii K. Austin Taii K. Austin / Andy Parker / Julia Cooperman / Scott Gunnison Miller / Michael Taylor / 英语2023-11-19修改删除,2023-11-19,5.0,
35244032,洛基 第二季,洛基 第二季 / Loki Season 2/ 洛基传2023-10-05(美国) / 汤姆·希德勒斯顿 / 索菲娅·迪·马蒂诺 / 古古·姆巴塔-劳 / 欧文·威尔逊 / 乌米·马萨库 / 尤金·科戴洛 / 关继威 / 乔纳森·梅杰斯 / 塔拉·斯特朗 / 理查德·迪克森 / 美国 / 贾斯汀·本森 / 艾伦·穆尔黑德 / 丹·德里伍 / 凯西拉·法拉尼 / 洛基 / 45-55分钟 / 洛基 / 科幻 / 奇幻 / 艾瑞克·马汀 艾瑞克·马丁 / 凯西拉·法拉尼 Kasra Farahani / 杰森·奥莱利 Jason O'Leary / 迈克尔·沃尔德伦 Michael Waldron / 凯瑟琳·布莱尔 Katharyn Blair / 英语2023-11-11修改删除,2023-11-11,5.0,
35211473,V世代 第一季,V世代 第一季 / Gen V Season 1/ 黑袍纠察队衍生剧 / 超级英雄世代2023-09-29(美国) / 洁丝·辛克莱 / 钱斯·佩尔多莫 / 麦迪·菲利普斯 / 德雷克·卢 / 伦敦·托尔 / 丽兹·布罗德威 / 阿萨·格尔曼 / 帕特里克·施瓦辛格 / 谢莉·康恩 / 马可·皮科西 / 美国 / 尼尔森·克拉格 / 史蒂夫·博伊姆 / 蕾切尔·高德伯格 / 萨娜·哈姆里 / 克莱尔·基尔纳 / 菲利浦·斯格里西亚 / 莎娜·史坦 / V世代 / 45分钟 / V世代 / 剧情 / 喜剧 / 动作 / 科幻 / 冒险 / 加思·恩尼斯 Garth Ennis / 埃文·戈德堡 Evan Goldberg / 切尔西·格雷特 Chelsea Grate / 英语2023-10-30修改删除,2023-10-30,4.0,
34888567,猎魔人 第二季,猎魔人 第二季 / The Witcher Season 2/ 猎魔士(港/台) / 巫师2021-12-17(美国) / 亨利·卡维尔 / 弗蕾娅·艾伦 / 安亚·查洛特拉 / 克里斯托弗·海维尤 / 亚森·扎特·阿图尔 / 保罗·布林 / 金·波德尼亚 / 巴兹尔·伊登贝茨 / 凯西·克莱尔 / 利兹·凯尔 / 美国 / 波兰 / 史蒂芬·瑟吉克 / 爱德华·巴瑟杰特 / 莎拉·奥格曼 / 吉塔·瓦桑特·帕特尔 / 路易丝·胡珀 / 猎魔人 / 52~63分钟 / 猎魔人 / 剧情 / 动作 / 奇幻 / 冒险 / 安杰·萨普科夫斯基 Andrzej Sapkowski / 劳伦·施密特 Lauren Schmidt / 英语2023-10-29修改删除,2023-10-29,5.0,
26637615,猎魔人 第一季,猎魔人 第一季 / The Witcher Season 1/ 猎魔士(港/台) / 巫师2019-12-20(美国) / 亨利·卡维尔 / 弗蕾娅·艾伦 / 艾玛·阿普尔顿 / 安亚·查洛特拉 / 米米·迪韦尼 / 埃蒙·法伦 / 玛安娜·本灵 / 威尔逊·拉德茹-普杰尔特 / 亚当·利维 / 乔伊·巴泰 / 美国 / 波兰 / 阿利克·萨哈罗夫 / 夏洛特·布伦德斯特伦 / 亚历克斯·加西亚·洛佩斯 / 马克·约布斯特 / 托默克·巴金斯基 / 猎魔人 / 60分钟 / 猎魔人 / 动作 / 奇幻 / 冒险 / 劳伦·施密特 Lauren Schmidt / 安杰·萨普科夫斯基 Andrzej Sapkowski / 英语2023-10-18修改删除,2023-10-18,4.0,
35993168,熊家餐馆 第二季,熊家餐馆 第二季 / The Bear Season 2/ 大熊餐厅(台)2023-06-22(美国) / 杰瑞米·艾伦·怀特 / 艾邦·摩斯-巴克拉赫 / 阿尤·艾德维利 / 莱昂内尔·博伊斯 / 艾比·艾略特 / 马蒂·马得胜 / 莉莎·科伦-扎亚斯 / 奥利弗·普莱特 / 埃德温·李·吉布森 / 莫莉·戈登 / 美国 / 克里斯托弗·斯托勒 / 乔安娜·卡洛 / 拉米·尤素夫 / 熊家餐馆 / 30-66分钟 / 熊家餐馆 / 剧情 / 喜剧 / 克里斯托弗·斯托勒 / 乔安娜·卡洛 / 凯伦·约瑟夫·爱德考克 / 凯瑟琳·谢蒂娜 / 斯泰西·奥西-库福尔 Stacy Osei-Kuffour / 索菲亚·列维茨基-韦兹 / 亚历克斯·罗素 / 雷内·古布 / 凯莉·高卢什卡 Kelly Galuska / 英语2023-10-15修改删除,2023-10-15,5.0,
35593344,奥本海默,奥本海默 / Oppenheimer[可播放]2023-07-21(美国) / 2023-08-30(中国大陆) / 2024-03-01(中国大陆重映) / 基里安·墨菲 / 艾米莉·布朗特 / 马特·达蒙 / 小罗伯特·唐尼 / 弗洛伦丝·皮尤 / 阿尔登·埃伦瑞奇 / 大卫·克朗姆霍茨 / 乔什·哈奈特 / 杰森·克拉克 / 卡西·阿弗莱克 / 美国 / 英国 / www.oppenheimermovie.com / 克里斯托弗·诺兰 / 180分钟 / 奥本海默 / 剧情 / 传记 / 历史 / 克里斯托弗·诺兰 Christopher Nolan / 英语 / 德语 / 荷兰语 / 意大利语 / 意第绪语2023-09-03修改删除,2023-09-03,4.0,
1972698,守望者,守望者 / Watchmen/ 保卫奇侠(港) / 守护者(台)[可播放]2009-03-06(美国) / 帕特里克·威尔森 / 卡拉·古奇诺 / 比利·克鲁德普 / 玛琳·阿克曼 / 杰弗里·迪恩·摩根 / 马修·古迪 / 杰基·厄尔·哈利 / 马特·弗里沃 / 史蒂芬·麦克哈蒂 / 劳拉·门内尔 / 美国 / 扎克·施奈德 / 162分钟 / 186分钟(导演剪辑版) / 215分钟(终极剪辑版) / 守望者 / 动作 / 科幻 / 悬疑 / 大卫·海特 David Hayter / Alex Tse / 戴夫·吉布森 Dave Gibbons / 艾伦·摩尔 Alan Moore / 英语2023-08-30修改删除,2023-08-30,5.0,
35900652,熊家餐馆 第一季,熊家餐馆 第一季 / The Bear Season 1/ 大熊餐厅(台)2022-06-23(美国) / 杰瑞米·艾伦·怀特 / 艾邦·摩斯-巴克拉赫 / 阿尤·艾德维利 / 莱昂内尔·博伊斯 / 莉莎·科伦-扎亚斯 / 艾比·艾略特 / 乔·博恩瑟 / 奥利弗·普莱特 / 克里斯·维塔斯凯 / 马蒂·马得胜 / 美国 / 克里斯托弗·斯托勒 / 乔安娜·卡洛 / 熊家餐馆 / 30分钟 / 熊家餐馆 / 剧情 / 克里斯托弗·斯托勒 / 索菲亚·列维茨基-韦兹 / 凯伦·约瑟夫·爱德考克 / 凯瑟琳·谢蒂娜 / 雷内·古布 / 英语2023-08-25修改删除,2023-08-25,5.0,
35694766,火山挚恋,火山挚恋 / Fire of Love/ 火山之恋 / 爱蹈火[可播放]2022-01-20(圣丹斯电影节) / 2023-08-18(中国大陆) / 卡蒂娅·克拉夫特 / 莫里斯·克拉夫特 / 米兰达·裘丽 / 阿尔卡·巴尔比尔 / 吉约姆·特伦布莱 / 美国 / 加拿大 / 萨拉·多萨 / 99分钟 / 火山挚恋 / 传记 / 纪录片 / 萨拉·多萨 Sara Dosa / 艾琳·卡斯帕 / 乔瑟琳·查普特 / 沙恩·鲍里斯 / 法语 / 英语2023-08-22修改删除,2023-08-22,5.0,
7054120,黑镜 第一季,黑镜 第一季 / Black Mirror Season 1/ 黑镜子 第一季2011-12-04(英国) / 罗里·金尼尔 / 鲁伯特·艾弗雷特 / 丹尼尔·卡卢亚 / 托比·凯贝尔 / 杰西卡·布朗·芬德利 / 艾伦·里奇 / 保罗·帕波维尔 / 汤姆·库伦 / 芮姬·阿约拉 / 约翰·迈尔斯 / 英国 / www.channel4.com/programmes/black-mirror / 奥图·巴瑟赫斯特 / 尤洛斯·林 / 布莱恩·威尔许 / 黑镜 / 52分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / Jesse Armstrong / Kanak Huq / 英语2023-08-15修改删除,2023-08-15,4.0,
35265497,苍穹浩瀚 第六季,苍穹浩瀚 第六季 / The Expanse Season 6/ 无垠的太空2021-12-10(美国) / 索瑞·安达斯鲁 / 卡卡琪 / 约翰·威斯利·查特曼 / 史蒂文·斯崔特 / 弗兰基·亚当斯 / 多米尼克·蒂珀 / 纳丁·妮可 / 基翁·亚历山大 / 加布里埃尔·达尔库 / 萨默·萨利姆 / 美国 / 布瑞克·埃斯纳尔 / 杰夫·伍尔诺 / 安雅·亚当斯 / 马里索尔·阿德勒 / 苍穹浩瀚 / 苍穹浩瀚 / 剧情 / 科幻 / 悬疑 / 丹尼尔·亚伯拉罕 Daniel Abraham / 泰·弗兰克 Ty Franck / 马克·弗格斯 Mark Fergus / 霍克·奥斯比 Hawk Ostby / 纳伦·尚卡 Naren Shankar / 丹·诺瓦克 Dan Nowak / 英语2023-08-12修改删除,2023-08-12,5.0,
34725334,苍穹浩瀚 第五季,苍穹浩瀚 第五季 / The Expanse Season 5/ 无垠的太空 / 太空无垠2020-12-16(美国) / 索瑞·安达斯鲁 / 史蒂文·斯崔特 / 卡卡琪 / 弗兰基·亚当斯 / 安娜·霍普金斯 / 约翰·威斯利·查特曼 / 多米尼克·蒂珀 / 卡斯·安瓦尔 / 纳丁·妮可 / 凯特琳娜·塔克西亚 / 美国 / 布瑞克·埃斯纳尔 / 杰夫·伍尔诺 / 尼克·戈麦斯 / 马里索尔·阿德勒 / 托马斯·简 / 苍穹浩瀚 / 苍穹浩瀚 / 剧情 / 动作 / 科幻 / 丹尼尔·亚伯拉罕 Daniel Abraham / 马克·弗格斯 Mark Fergus / 泰·弗兰克 Ty Franck / 霍克·奥斯比 Hawk Ostby / 哈莉·兰伯特 Hallie Lambert / Matthew Rasmussen / 丹·诺瓦克 Dan Nowak / 纳伦·尚卡 Naren Shankar / 英语2023-08-12修改删除,2023-08-12,5.0,
30234319,苍穹浩瀚 第四季,苍穹浩瀚 第四季 / The Expanse Season 4/ 太空无垠(港/台) / 无垠的太空2019-12-13(美国) / 史蒂文·斯崔特 / 卡斯·安瓦尔 / 多米尼克·蒂珀 / 约翰·威斯利·查特曼 / 弗兰基·亚当斯 / 卡卡琪 / 索瑞·安达斯鲁 / 托马斯·简 / 洁斯·萨尔圭罗 / 琳迪·格林伍德 / 美国 / 布瑞克·埃斯纳尔 / 莎拉·哈丁 / 杰夫·伍尔诺 / 大卫·彼特拉克 / 苍穹浩瀚 / 50分钟 / 苍穹浩瀚 / 剧情 / 动作 / 科幻 / 丹尼尔·亚伯拉罕 Daniel Abraham / 马克·弗格斯 Mark Fergus / 泰·弗兰克 Ty Franck / 霍克·奥斯比 Hawk Ostby / 哈莉·兰伯特 Hallie Lambert / Laura Marks / 丹·诺瓦克 Dan Nowak / Matthew Rasmussen / 纳伦·尚卡 Naren Shankar / 英语2023-08-12修改删除,2023-08-12,5.0,
27025029,苍穹浩瀚 第三季,苍穹浩瀚 第三季 / The Expanse Season 3/ 太空无垠(港) / 无垠的太空（字幕组）2018-04-11(美国) / 史蒂文·斯崔特 / 托马斯·简 / 索瑞·安达斯鲁 / 多米尼克·蒂珀 / 卡斯·安瓦尔 / 约翰·威斯利·查特曼 / 查德·科尔曼 / 弗朗克西斯·周 / 卡卡琪 / 弗兰基·亚当斯 / 美国 / www.syfy.com/theexpanse / 布瑞克·埃斯纳尔 / 托尔·弗罗伊登塔尔 / 杰夫·伍尔诺 / 肯尼斯·芬克 / 大卫·格罗斯曼 / 珍妮弗·庞 / 西蒙·赛伦·琼斯 / 苍穹浩瀚 / 43分钟 / 苍穹浩瀚 / 科幻 / 悬疑 / 霍克·奥斯比 Hawk Ostby / 马克·弗格斯 Mark Fergus / 哈莉·兰伯特 Hallie Lambert / 泰·弗兰克 Ty Franck / 纳伦·尚卡 Naren Shankar / 李绍琪 Georgia Lee / Daniel Abraham / 阿兰·迪弗罗 Alan DiFiore / 罗宾·费思 Robin Veith / 丹·诺瓦克 Dan Nowak / 英语2023-08-12修改删除,2023-08-12,5.0,
26675245,苍穹浩瀚 第二季,苍穹浩瀚 第二季 / The Expanse Season 2/ 无垠的太空 / 太空无垠2017-02-01(美国) / 史蒂文·斯崔特 / 托马斯·简 / 索瑞·安达斯鲁 / 多米尼克·蒂珀 / 卡斯·安瓦尔 / 约翰·威斯利·查特曼 / 查德·科尔曼 / 肖恩·多伊尔 / 姆波·可霍 / 丹尼尔·马力克 / 美国 / 布瑞克·埃斯纳尔 / 杰夫·伍尔诺 / 大卫·格罗斯曼 / 肯尼斯·芬克 / 米凯尔·萨洛门 / 罗伯特·里伯曼 / 托尔·弗罗伊登塔尔 / 苍穹浩瀚 / 42分钟 / 苍穹浩瀚 / 科幻 / 悬疑 / 霍克·奥斯比 Hawk Ostby / 马克·弗格斯 Mark Fergus / 李绍琪 Georgia Lee / 泰·弗兰克 Ty Franck / 纳伦·尚卡 Naren Shankar / 丹·诺瓦克 Dan Nowak / 哈莉·兰伯特 Hallie Lambert / Daniel Abraham / 罗宾·费思 Robin Veith / 英语2023-08-12修改删除,2023-08-12,5.0,
25926851,苍穹浩瀚 第一季,苍穹浩瀚 第一季 / The Expanse Season 1/ 无垠的太空 / 太空无垠2015-12-14(美国) / 托马斯·简 / 史蒂文·斯崔特 / 卡斯·安瓦尔 / 多米尼克·蒂珀 / 约翰·威斯利·查特曼 / 索瑞·安达斯鲁 / 雅典娜·卡尔卡尼斯 / 查德·科尔曼 / 克里斯汀·哈格 / 罗西弗·萨瑟兰 / 美国 / www.syfy.com/theexpanse / 罗伯特·里伯曼 / 泰瑞·麦克多诺 / 杰夫·伍尔诺 / 比尔·约翰逊 / 苍穹浩瀚 / 60分钟 / 苍穹浩瀚 / 科幻 / 悬疑 / 马克·弗格斯 Mark Fergus / 霍克·奥斯比 Hawk Ostby / 丹尼尔·亚拉伯罕 Daniel Abraham / 纳伦·申克 Naren Shankar / 杰森·宁 Jason Ning / 蒂·弗兰克 Ty Franck / 丹·诺瓦克 Dan Nowak / 罗宾·费思 Robin Veith / 英语2023-08-07修改删除,2023-08-07,5.0,
26752852,水形物语,水形物语 / The Shape of Water/ 忘形水(港) / 水底情深(台)[可播放]2017-08-31(威尼斯电影节) / 2017-12-01(美国) / 2018-03-16(中国大陆) / 莎莉·霍金斯 / 道格·琼斯 / 迈克尔·珊农 / 理查德·詹金斯 / 奥克塔维亚·斯宾瑟 / 迈克尔·斯图巴 / 大卫·休莱特 / 尼克·瑟西 / 斯图尔特·阿诺特 / 尼格尔·本内特 / 美国 / 墨西哥 / 吉尔莫·德尔·托罗 / 123分钟 / 水形物语 / 剧情 / 爱情 / 奇幻 / 吉尔莫·德尔·托罗 Guillermo del Toro / 瓦内莎·泰勒 Vanessa Taylor / 英语 / 美国手语 / 俄语 / 法语2023-08-04修改删除,2023-08-04,5.0,
1291999,重庆森林,重庆森林 / 重慶森林/ Chungking Express1994-07-14(中国香港) / 林青霞 / 金城武 / 梁朝伟 / 王菲 / 周嘉玲 / 黄志明 / 左颂升 / 关莉娜 / 中国香港 / 王家卫 / 102分钟 / 111分钟(台湾版DVD) / 重庆森林 / 剧情 / 爱情 / 王家卫 Kar Wai Wong / 粤语 / 汉语普通话 / 英语 / 印地语 / 日语2023-08-03修改删除,2023-08-03,5.0,
30331432,洛基 第一季,洛基 第一季 / Loki Season 1/ 洛奇 / 洛基传2021-06-09(美国) / 汤姆·希德勒斯顿 / 索菲娅·迪·马蒂诺 / 欧文·威尔逊 / 乌米·马萨库 / 古古·姆巴塔-劳 / 尤金·科戴洛 / 汉娜·阿斯莱森 / 劳伦·雷瓦尔德 / 塔拉·斯特朗 / 尼尔·艾利斯 / 美国 / 凯特·赫伦 / 洛基 / 40-55分钟 / 洛基 / 动作 / 科幻 / 奇幻 / 冒险 / 迈克尔·沃尔德伦 Michael Waldron / 艾瑞克·马汀 Eric Martin / 毕莎·K·阿里 Bisha K. Ali / 艾丽莎·卡拉西克 Elissa Karasik / 汤姆·考夫曼 Tom Kauffman / 拉里·利伯 Larry Lieber / 斯坦·李 Stan Lee / 杰克·科比 Jack Kirby / 英语2023-08-02修改删除,2023-08-02,4.0,
30314848,瞬息全宇宙,瞬息全宇宙 / Everything Everywhere All at Once/ 妈的多重宇宙(台) / 奇异女侠玩救宇宙(港)2022-03-11(西南偏南电影节) / 2022-03-25(美国) / 杨紫琼 / 许玮伦 / 关继威 / 吴汉章 / 杰米·李·柯蒂斯 / 塔丽·梅德尔 / 珍妮·斯蕾特 / 岑勇康 / 比夫·威夫 / 黎唯 / 美国 / 关家永 / 丹尼尔·施纳特 / 139分钟 / 瞬息全宇宙 / 喜剧 / 奇幻 / 冒险 / 丹·关 Dan Kwan / 丹尼尔·施纳特 Daniel Scheinert / 英语 / 汉语普通话 / 粤语2023-08-01修改删除,2023-08-01,4.0,
25934014,爱乐之城,爱乐之城 / La La Land/ 星声梦里人(港) / 乐来越爱你(台)[可播放]2016-08-31(威尼斯电影节) / 2016-12-25(美国) / 2017-02-14(中国大陆) / 2023-12-22(中国大陆重映) / 瑞恩·高斯林 / 艾玛·斯通 / 约翰·传奇 / 罗丝玛丽·德薇特 / 芬·维特洛克 / 杰西卡·罗德 / 水野索诺娅 / 考莉·埃尔南德斯 / J·K·西蒙斯 / 汤姆·艾弗瑞特·斯科特 / 美国 / 达米恩·查泽雷 / 128分钟 / 爱乐之城 / 剧情 / 爱情 / 歌舞 / 达米恩·查泽雷 Damien Chazelle / 英语2023-08-01修改删除,2023-08-01,4.0,
1978709,黑天鹅,黑天鹅 / Black Swan/ 夺命黑天鹅 / 霸王别鹅(豆友译名)[可播放]2010-09-01(威尼斯电影节) / 2010-12-17(美国) / 娜塔莉·波特曼 / 米拉·库尼斯 / 文森特·卡塞尔 / 芭芭拉·赫希 / 薇诺娜·瑞德 / 本杰明·米派德 / 克塞尼亚·索罗 / 克里斯汀娜·安娜波 / 詹妮特·蒙哥马利 / 塞巴斯蒂安·斯坦 / 美国 / 达伦·阿伦诺夫斯基 / 108分钟 / 103分钟(威尼斯电影节) / 黑天鹅 / 剧情 / 惊悚 / 安德雷斯·海因斯 Andres Heinz / 马克·海曼 Mark Heyman / 约翰·J·麦克劳克林 John J. McLaughlin / 英语 / 法语 / 意大利语2023-07-30修改删除,2023-07-30,4.0,
21318488,消失的爱人,消失的爱人 / Gone Girl/ 失踪的女孩 / 失踪女孩[可播放]2014-09-26(纽约电影节) / 2014-10-03(美国) / 本·阿弗莱克 / 裴淳华 / 尼尔·帕特里克·哈里斯 / 凯莉·库恩 / 泰勒·派瑞 / 金·迪肯斯 / 米西·派勒 / 波伊德·霍布鲁克 / 艾米丽·拉塔科斯基 / 雪拉·渥德 / 美国 / 大卫·芬奇 / 149分钟 / 消失的爱人 / 剧情 / 犯罪 / 悬疑 / 惊悚 / 吉莉安•弗琳 Gillian Flynn / 英语2023-07-29修改删除,2023-07-29,4.0,
6722879,她,她 / Her/ 触不到的她(港) / 云端情人(台)2013-10-12(纽约电影节) / 2014-01-10(美国) / 华金·菲尼克斯 / 斯嘉丽·约翰逊 / 艾米·亚当斯 / 鲁妮·玛拉 / 奥利维亚·王尔德 / 斯派克·琼斯 / 琳恩·A·弗里德曼 / 盖布·戈麦斯 / 克里斯·帕拉特 / 梅·林德斯特罗姆 / 美国 / www.herthemovie.com / 斯派克·琼斯 / 126分钟 / 她 / 剧情 / 爱情 / 科幻 / 斯派克·琼斯 Spike Jonze / 英语2023-07-28修改删除,2023-07-28,4.0,
4206357,龙纹身的女孩,龙纹身的女孩 / The Girl with the Dragon Tattoo/ 千禧三部曲I：龙纹身的女孩(台) / 龙纹身女孩2011-12-12(伦敦首映) / 2011-12-21(美国) / 丹尼尔·克雷格 / 鲁妮·玛拉 / 克里斯托弗·普卢默 / 斯特兰·斯卡斯加德 / 史蒂文·伯克夫 / 罗宾·怀特 / 约里克·范·韦杰宁根 / 乔莉·理查德森 / 杰拉丁妮·詹姆斯 / 戈兰·维什尼奇 / 美国 / 瑞典 / 挪威 / dragontattoo.com / 大卫·芬奇 / 158分钟 / 龙纹身的女孩 / 剧情 / 犯罪 / 悬疑 / 惊悚 / 斯蒂文·泽里安 Steven Zaillian / 斯蒂格·拉赫松 Stieg Larsson / 英语2023-07-28修改删除,2023-07-28,5.0,
30318116,利刃出鞘,利刃出鞘 / Knives Out/ 致命遗产 / 锋回路转(台)[可播放]2019-09-07(多伦多电影节) / 2019-11-27(美国) / 2019-11-29(中国大陆) / 丹尼尔·克雷格 / 安娜·德·阿玛斯 / 克里斯·埃文斯 / 杰米·李·柯蒂斯 / 迈克尔·珊农 / 唐·约翰逊 / 托妮·科莱特 / 勒凯斯·斯坦菲尔德 / 克里斯托弗·普卢默 / 凯瑟琳·兰福德 / 美国 / 莱恩·约翰逊 / 130分钟 / 利刃出鞘 / 剧情 / 喜剧 / 犯罪 / 悬疑 / 莱恩·约翰逊 Rian Johnson / 英语 / 西班牙语2023-07-27修改删除,2023-07-27,4.0,
10577869,时空恋旅人,时空恋旅人 / About Time/ 回到最爱的一天(港) / 真爱每一天(台)[可播放]2013-09-04(英国) / 多姆纳尔·格里森 / 瑞秋·麦克亚当斯 / 比尔·奈伊 / 莉迪亚·威尔逊 / 琳赛·邓肯 / 理查德·科德里 / 约书亚·麦圭尔 / 汤姆·霍兰德尔 / 玛格特·罗比 / 威尔·梅瑞克 / 英国 / 美国 / 理查德·柯蒂斯 / 123分钟 / 时空恋旅人 / 喜剧 / 爱情 / 奇幻 / 理查德·柯蒂斯 Richard Curtis / 英语2023-07-27修改删除,2023-07-27,4.0,
